,Unnamed: 0,Content
4476,7044,"Loved all the shopping and dining options, and how modern and clean ATL looked, but literally had the worst customs/TSA experience ever here"
4477,7046,"Loved all the shopping and dining options, and how modern and clean ATL looked, but literally had the worst customs/TSA experience ever here"
4478,7047,"The best airport if you are in transfer, max 10 minutes to get from any terminal to any other, fantastic :-))))"
4479,7053,Small airport but check in and going through security is a breeze. Usually it's not very crowded and plenty of seats are available.
4480,7054,Small airport but check in and going through security is a breeze. Usually it's not very crowded and plenty of seats are available.
4481,7055,Small airport but check in and going through security is a breeze. Usually it's not very crowded and plenty of seats are available.
4482,7056,Small airport but check in and going through security is a breeze. Usually it's not very crowded and plenty of seats are available.
4483,7057,Super small and brand new. Security lines are either small or empty.
4484,7059,The security line is really fast and there are decent food options not too far from wherever you may be in the airport. Good public transit access.
4485,7060,"its crusty, dirty, and overall represents baltimore very well. Baggage claim SUCKS, I had to wait 1 hour+ for my bag Nice mcdonalds tho"
4486,7061,I love this airport because of the big windows that let you look to everything that is happening outside. Take your time to wander around and explore. There are also things to see even though you are not flying.
4487,7062,"Getting Through Airport: Nice, and easy, but crowded due to midday rush Check-In: No check-in! Connecting flight :) Security: No security, connecting flight :) Terminals: Decorated, nice and spacious, got rid of the rocking chairs by the windows though :( But it is easy to navigate :) WiFi: WiFi was smooth but lagged in between times Food and Retail: Plenty of choices with quick and easy service Lounge: No lounges :( But seating area is nice :)"
4488,7063,"Getting Around Airport: Easy with the walkways and signs, it is a cool airport to walk through and has LONG Terminals Terminals: They were nice and clean, had art on the wall and had shops around every corner, as well as Southwest planes :) WiFi: WiFi was quick and smooth but froze in between times Food/Retail: Food was great, had lots of options Lounge: No lounge that I could find :( Immigration/Customs: Stayed in America. No Customs :) Baggage Claim: connecting flight. No baggage claim :) Overall a nice time"
4489,7064,"Immigration was ok but the queue went slow, all 15-20 foreigners had to go through one officer; they've periodically halt the queue to let the US citizens pass, despite there were several other queues solely for them"
