,Unnamed: 0,Content
1781,7621,"This is my home airport, and it is pretty awful considering the traffic volume. This is a black eye for New Orleans. Fortunately, there is a brand new, full size 35 gate terminal facility being built. It opens February 2019. Until then, bring your own food if Smoothie King can't hold you over for your flight. I will say that the Delta terminal D is actually very nice and modern. That is the only portion of the old 4 terminal airport that will remain after demolishing the old terminals."
1782,7624,"One of worst airports I’ve been. I departed from Terminal 1 and there was only one officer to check passaports,and the staff were very rude, constantly rushing passengers through security checks."
1783,7625,Abysmal security facilities even at 06:00 - not enough staff to open Priority Lane and inept handling of items once scanned. Not rushing back to JFK any time soon ;-( BA Greenwich Lounge was very well appointed - a bright experience after the dire Security facility.
1784,7632,"Due to constructions going on inside the airport, there is a discrepancy between what is actually running versus what the signs and announcements say how things are running. Getting from terminal 8 to terminal 1 was a nightmare because I got several mixed signals from airport employees and announcements. Almost missed my connection!"
1785,7633,"Awful. Rude and unhelpful immigration staff. Awful queue organisation. Poor number of booths open for the volume of passengers, waited well over 90 minutes without any information. Poor facilities once through immigration. All bags removed from carousel it took so long."
1786,7639,"Had the most expensive 'few food items' from one of the food outlets before going to the gate. There were four of us, two of us had a sandwich, two of us had a pasta-in-a-plastic-box; we had a bottle of drink each and one bag of sweets and it came to £91! I'm all for making a profit but that's taking the p***! Don't buy food at the airport; eat before you go or take a load of money with you."
1787,7652,"Awful airport. Nothing open, small and tired decor and facilities. Bad food outlets, no lounge and no information."
1788,7663,Little of no option to buy food apart from Starbucks.
1789,7668,"Some parts of the terminal are better than others. Very cold inside (AC turned up). Decent selection of news stores, but bad selection of restaurants."
1790,7672,"Hated this airport. The staff was rude, unhelpful, offered me a wheelchair because I was Deaf! The staff was highly uncoordinated, one didn't even know they offered flights via Norwegian Air! Worst airport ever. No food before security either."
1791,7683,Needs a remodel. Dirty. Employees don’t seem to care that work at the small restaurants. Terminal A is horrible
1792,7688,"Very small airport, which makes it nice for getting through security quick and easy, not much on the other side though, so pack your snacks."
1793,7691,"International Arrival is in another building. There are no facilities when you get out. Make sure your pickup knows where the international arrivals area is located. Outbound - there isn't a lot of selection in the terminal. It's pretty barren, make sure you eat something or grab food before you get to the terminal. It's all a bit sad."
1794,7692,Arriving into the customs building there are two flights at the same time most nights (Aeromexico and Volaris). Why they don't make them separate by an hour beats me! It was very slow although they did their best. Inefficient airport facility though as the main terminals are underutilized.
1795,7695,"Pretty far from everything, but a decent alternative to fly into LA/OC area."
1796,7700,F A B
1797,7713,Hated this airport! I hate the 45 minute check in and security lines. I can see why alligent made a hub here because they both charge you for the air you breath. Anything you buy here is expensive and seating is non existent in this crowded airport. I was going to have to drive 2 hours over to Melbourne that day anyway. I much prefer MLB or MCO.
